602	6851
7507	8460
4920	1870
5430	2568
9808	6688
5125	9780
448	7564
2442	3095
3053	1481
8351	5204
5580	9677
7633	3676
6766	2194
846	8891
8265	3015
2262	6725
9023	4732
6361	4441
4479	1662
5196	9932
6582	8748
6686	7650
5160	5953
7045	2244
8730	3524
4784	7101
5639	209
8713	9570
6863	9853
7078	9226
8370	6873
7419	6786
4753	5397
8774	8948
2759	4456
7586	4074
3704	909
2269	2543
8541	5223
4708	7418
3319	7358
3055	5285
6329	3028
3661	352
6098	2247
6597	9080
9724	1644
621	4074
3326	4444
6729	9932
3647	8334
5087	2459
5028	6811
5896	8040
334	5196
4075	3251
4042	4239
9001	7554
6454	8623
4778	803
1644	2657
1369	3230
6835	1917
9934	7752
1472	312
218	2452
7058	7854
4726	2509
2190	4203
3145	1345
9782	5451
6898	4187
2855	2903
8511	6939
639	6371
8093	8334
2954	9670
1655	1310
4235	7635
4662	106
476	9407
8335	5763
6975	7033
2342	2514
8183	956
2692	5408
8108	7178
583	6556
8005	9876
1764	9666
1872	1874
9304	8206
2486	204
4274	8815
8283	6259
2853	7138
8038	1677
7972	3983
6902	7720
9171	5938
6500	99
216	8382
6031	8576
6760	9347
385	5992
4233	6518
9652	1780
7137	8676
2505	901
1133	3594
9968	2034
5349	7859
3571	677
6322	7874
3390	257
9487	2227
1135	2248
9826	8247
6864	5930
3714	7172
6824	7316
6168	7034
6277	1452
9580	2340
3800	3371
9798	6795
7376	9716
5744	8297
4916	2818
3016	792
6654	1642
9350	3245
6827	3804
3500	5301
7718	2537
2127	2464
2537	7898
7944	2408
427	7672
5082	8852
3266	1871
6953	6111
9479	5574
6260	1675
4298	5612
3530	4277
4768	5368
2993	9978
351	6646
730	7559
2277	4495
1545	9186
3651	788
4240	2703
3113	8383
3791	227
8253	30
7374	2903
1029	2124
6120	266
5564	231
7198	3570
8315	8856
7760	7850
7681	6583
4613	5368
312	8011
8675	3249
8715	5140
7026	8055
3842	8156
2532	282
8496	6734
3381	5402
6488	5585
4314	9022
6089	4362
6197	2513
1301	452
2272	9714
9946	3872
7734	1353
9036	5985
3899	2128
2397	9058
3370	3877
1734	796
5615	9579
6596	9076
1034	1971
3632	9079
2208	9065
6782	4813
6983	3401
2461	240
1584	381
4800	9600
4576	3297
29	886
243	275
4980	4500
25	5914
8457	5699
6516	4641
7824	1310
2478	3098
9326	6834
3101	5865
2547	1027
5763	454
4619	7321
6129	8275
7908	439
2922	3286
9433	6673
3815	8301
1	2352
7478	2249
7078	5393
1056	5273
5685	7736
1442	3451
8485	1914
4309	8263
7051	2331
4907	80
9101	7336
4284	9006
5056	5542
9539	1072
8345	739
7725	7481
9226	944
5983	5087
8482	7906
8950	846
2944	1340
8670	7835
5400	9437
185	4094
5339	540
5352	2511
9428	6364
513	2531
5323	4815
6883	1320
9203	4392
9183	1795
7229	2455
7464	7175
1141	1231
4281	7849
1363	2210
5033	4255
7511	1905
9028	3787
333	3575
5152	4256
2622	7708
6889	5697
7780	4095
8860	1052
7473	2371
6344	1157
1780	1627
9715	6907
5047	8882
6109	935
4373	7359
1254	7646
5030	7635
3793	8898
5910	5003
9632	8402
9823	1181
1262	5788
2138	2843
9948	8282
5236	6297
3783	6654
7321	1842
1518	8607
756	6510
9329	1439
8168	5626
1563	2384
5363	3413
6308	4681
3701	2963
2924	7803
3380	6147
5773	7895
5988	3241
530	6583
9497	3056
8864	8467
3552	6833
23	1781
1563	1804
4823	1874
2474	1485
6964	5887
9268	318
9459	6744
2142	4803
6775	929
6019	7358
9450	9663
948	9456
3104	1378
1478	5526
7101	5734
3366	4208
2113	9900
4371	9071
5499	8502
7007	8436
4614	5648
3578	5183
3509	3784
6208	3843
1575	7709
2301	7815
1664	8776
9854	5680
1886	1657
2948	8916
2897	4532
9017	4402
9514	2183
5059	5938
3862	7691
5711	9202
1531	1312
3839	6713
7825	8014
3624	202
8834	2816
8740	3885
7194	3911
292	9711
1635	5531
2351	7615
3967	5517
1031	6245
414	2186
7393	808
8385	2988
5151	6188
6405	2622
6253	2045
4813	7683
3213	7319
2707	3912
2823	5136
7654	2126
2956	658
7572	7238
5613	8270
547	2232
7640	6202
2673	3893
1451	1479
7187	6365
1499	1569
5457	5362
4736	7308
3629	8845
4203	9270
918	1265
5435	8095
2249	6579
8942	8963
7323	4031
5900	3440
2767	938
7978	8146
5604	5958
7675	6229
3398	7586
9205	7218
2935	5717
2357	99
9345	4127
7737	801
1783	8841
2361	1159
46	2821
3865	4650
1251	9487
7691	6229
1985	3051
7789	994
5063	9327
6644	2006
8	8007
4111	4378
2108	6708
679	6065
4767	6801
3357	2155
6057	6665
7294	9190
9065	6160
8530	2353
2530	6304
4753	1484
2008	4650
4360	6368
7730	6767
969	3851
5336	6875
4293	5897
979	2041
3646	3288
5818	8597
123	724
7942	8445
2569	5131
4041	6602
6457	4345
8412	5357
355	4148
997	5062
8770	347
2215	2096
7350	3785
7488	6985
6398	497
6977	5786
7451	5797
6313	7362
4878	9642
8321	8392
2334	374
6359	9218
5377	8732
1305	5080
2725	5387
1156	5767
1552	5253
1783	1377
515	2967
2275	9143
1033	6911
9502	3458
1034	8906
3492	4019
3534	5344
3774	5663
4512	6457
4911	4415
3382	9277
1906	827
1987	9547
7257	9843
2519	7227
2223	5764
9094	3603
1987	1966
255	7103
8778	3117
4349	1956
3988	8794
6360	9643
566	2040
5421	4882
5230	653
5130	8340
3374	4884
6900	8905
3922	1375
2685	6692
4932	3185
4440	5500
4989	9251
6796	8525
1939	4880
9018	2861
4312	2428
458	8979
665	9373
1810	2310
941	3641
7309	9006
5605	9621
8098	2186
5586	3983
1275	9120
9837	4920
5075	1656
7459	168
1847	5127
5168	2520
4351	8585
5547	5742
1485	9263
5992	871
7340	6071
6225	3017
3288	4363
1766	1155
8603	6892
8997	9068
3333	732
2764	6591
2594	7245
9279	660
7788	8865
9767	6941
2759	3885
2424	8996
7949	707
916	6200
1916	5643
5755	8876
8043	9516
420	7776
19	2931
4973	8611
5513	8499
4164	8515
7920	5369
9882	3863
2211	8175
4645	2928
8309	4723
2763	9529
1198	27
8690	8519
6968	3115
1748	5620
9515	1758
8964	2780
937	3704
6837	3482
8807	9131
3748	6751
2400	5390
3198	8998
9848	3230
7696	4420
2079	5213
6968	1054
2878	2215
7521	8549
5612	2984
373	6559
1643	8572
7710	1994
4415	5584
9818	2552
9020	1759
6955	737
984	1524
7590	6420
6710	3311
18	2432
4570	7508
1984	3426
4923	2392
4076	3300
9161	6150
6954	6687
2492	3335
4136	3493
3734	8692
455	9529
2338	5927
3399	6447
1831	4967
3434	1477
4866	3726
6191	5272
4777	6353
2879	9732
8664	183
4274	7937
2623	592
100	6486
3219	3953
9426	8800
8955	1806
2558	9221
7403	6264
8374	3820
1134	5879
6088	7832
8489	8794
8379	2976
5122	3747
8492	8904
9126	2008
2672	7626
9141	7076
4187	5335
6257	172
3643	4061
4452	3976
1852	3421
8718	1723
843	1442
7295	6174
8178	1280
4805	4837
3568	3323
5049	4476
4532	6692
4145	8119
8726	4996
5067	1899
3144	6717
5768	5879
8803	927
4449	1344
4123	2502
6813	9306
3773	5825
6933	3806
1521	8848
3823	5820
1301	6650
3933	9591
443	7664
6674	7395
3530	3794
2045	7707
8781	3932
9097	9496
4785	8256
5528	2112
7767	7735
1409	4652
3073	3785
4953	5374
7348	7745
222	5248
2805	6006
4563	3819
8183	7154
6886	939
6775	4719
5336	8930
7384	8354
4037	3707
2879	1140
8770	8482
9629	1901
2448	7010
9214	4100
4458	244
1100	8280
9381	4950
7496	3221
2854	9370
4366	8628
2961	3481
2287	4271
4468	8933
5405	4208
2647	4718
9192	3135
7920	5433
982	7549
3621	2547
5187	8603
47	109
3228	3382
700	67
546	835
974	5399
4053	2414
2904	1868
467	318
7177	8000
848	5919
9200	583
6751	7687
8894	980
8722	3618
6183	5434
7657	7500
4519	4683
9336	8420
9007	1578
3587	969
2056	6578
6625	993
2530	5374
328	4833
7932	4433
4456	1584
5619	6056
9933	147
3741	4890
683	830
2920	3819
3622	4836
2756	5233
6098	2827
5007	4858
7531	7411
3856	6412
9334	9561
4892	6499
8644	1940
9308	9195
6340	7886
971	9028
2901	4812
4327	3391
6062	9912
5543	621
9181	3391
9212	5108
7781	2043
7444	6485
2683	5714
3766	389
3871	4859
5020	1570
7563	2534
6181	8878
1830	5762
8705	2571
1735	2832
7578	1138
8853	5483
142	965
5088	2764
8399	846
6292	5594
8768	264
6892	9104
6069	6810
4948	3132
8624	8692
7334	4225
2983	3892
9321	4269
3099	6603
3467	2057
4228	7442
6006	578
8963	9395
1090	40
2873	4504
1214	1134
5290	8483
5026	4183
6262	4940
3799	556
7526	7869
627	5373
3815	1286
2359	5757
1215	7697
8698	302
4095	8145
2413	7446
5488	2297
2720	4424
9652	8234
9724	2576
5816	8662
5872	9062
8556	857
2312	3907
8440	2241
2178	4386

5000

1740	4112
1360	6077
2301	5057
5649	6705
232	5752
5594	771
9614	702
3425	6208
6541	9130
5510	8156
6214	7667
5464	4033
532	2813
5524	6256
3384	3401
1532	7634
1356	4184
6116	7983
4947	1135
3391	1984
6878	1538
8945	5848
5461	6134
4497	959
8807	78
6806	681
2326	8717
8349	1473
8150	6544
8750	7947
6243	560
7341	3592
5141	8724
1291	4501
8713	1673
4793	4317
5703	1194
1894	5694
8823	8536
9051	1692
2498	5194
4338	6662
5765	4331
3077	3528
9113	1666
487	2558
6071	2290
2581	5262
9441	1044
7795	9796
5250	77
3472	7273
575	3974
3034	2212
2716	3190
5587	8935
4099	4856
9092	5699
3329	5478
624	6200
3817	6223
8719	5330
5273	9943
9955	4966
4654	5529
1971	50
7931	9674
6741	6754
8779	4858
946	995
7711	7934
6878	56
3498	9726
9253	8278
1871	7839
6615	4306
7238	7324
1640	3386
2248	434
4219	1669
7791	3353
482	9174
7975	8510
4123	8998
3700	8093
2526	6533
4724	8918
6220	8287
5229	6641
5208	7957
3852	9416
8449	1375
593	8369
1492	2519
843	2049
5315	114
1020	3762
3522	5990
691	8015
6253	2453
2485	1358
3340	5372
221	5630
9486	9876
3408	3667
4813	3163
4710	5317
719	48
9731	3239
1696	4968
6125	6012
3448	4302
1538	4814
9560	9946
3372	3506
8299	666
8333	8597
1030	3042
6223	4512
6233	6625
8575	6918
5891	5461
4258	4973
5969	7284
1879	3905
2503	1293
9936	4611
8220	1615
6911	207
4346	1811
8415	6828
4573	4632
6422	9474
4210	9786
8450	3112
2070	2574
6320	2151
7050	9897
7008	5161
8610	3559
6369	5503
8252	3429
5537	8492
7557	2248
9016	844
193	5380
4919	8041
8415	6954
4555	6637
5732	260
5272	2957
8522	9530
6417	4856
1744	8922
4841	5838
6568	2631
4487	7929
2024	4259
9262	9663
4712	9874
6169	8728
4103	1293
5952	3087
5295	609
4648	5338
4704	8845
9674	9695
3129	2666
8009	3205
7836	6604
5441	6266
3472	2572
7507	2551
6246	9628
5358	9704
6536	1207
3207	857
8381	9181
4095	2129
7321	8699
8879	4572
767	2526
3312	2422
1235	7683
4052	8765
1053	697
7027	2899
70	7590
5499	9378
7045	7049
7731	7995
6179	4297
8075	1804
2791	1315
4989	4636
5409	7086
735	5467
4681	8362
6982	2113
7494	3957
9623	9357
4841	1575
4997	5267
988	858
4850	3191
5678	5730
2939	4037
2899	8301
1767	684
162	8507
2956	6445
7418	4584
5446	4721
855	3273
7619	4431
6816	6930
5935	1760
5042	7231
2773	3390
4450	6056
4488	605
4121	290
6874	1869
2561	9042
3223	13
3607	308
7579	2078
8941	7331
178	5475
9109	5672
9783	7885
7609	4172
3917	8446
276	1694
3356	5515
9660	1329
1390	2459
3311	9746
9904	5424
8811	9329
1032	2575
7189	7042
111	1730
5337	5471
8561	2425
6789	3210
5457	7621
5610	6605
8633	7120
5414	6960
194	778
9324	3478
5464	6474
7998	5095
3761	6505
4055	8940
4469	4527
2925	3946
9733	194
5769	7307
9561	9490
4261	7961
8076	6024
1253	2645
8457	9982
2007	9444
4463	9183
7261	4171
2039	6330
5213	3322
5499	4262
3314	615
9920	2908
5722	5239
9911	345
4596	4911
9897	7059
188	309
4973	9460
7221	9749
5559	8269
1858	2823
1700	9131
1626	5906
1337	4778
3323	9091
1931	6935
3422	6554
939	571
1899	1549
605	4570
2444	617
5843	3344
587	3164
7388	9014
3520	1436
2805	2220
8776	2435
5031	9942
8257	8744
2080	9441
5914	722
746	6815
8424	1229
1481	4974
8929	8441
5231	205
3857	4090
8201	2773
745	9678
6180	6771
1681	689
4907	2397
2065	4971
3248	1667
8173	5633
163	576
7306	8558
8995	5061
7717	8851
4106	9164
3044	2954
6406	4685
8597	9013
2192	1584
4596	7299
7004	6032
2820	4925
922	5218
9697	1915
9119	7458
946	9430
8025	9426
840	1756
3734	5466
6616	2024
6236	8081
4727	1235
6436	8444
7930	631
1624	2561
2073	9475
187	7066
6391	2440
7681	1862
4237	4555
2996	7074
5424	95
2934	1555
2768	6419
8740	4390
2828	9777
819	4336
744	8457
3956	5367
6687	3171
7540	7458
9816	9456
9163	21
3560	6981
9541	2735
4694	1548
1401	9598
336	7935
2907	4568
8447	5462
2554	1756
9382	7475
7325	6850
1059	2386
727	3254
9591	2841
6515	1480
1973	9785
3210	7944
8306	107
7198	9426
1302	3850
567	7876
4333	9842
964	1809
9920	5413
4420	3021
802	7284
5330	8370
767	3310
4825	2222
7913	5753
5552	9230
5214	5843
499	8267
4648	2275
8812	3003
1859	3577
3429	9559
4339	9706
3935	5119
9554	5576
1194	3575
6572	2953
784	8615
3475	6876
2713	8207
7204	5172
9816	1264
3683	2497
6207	3890
5713	2614
3170	155
7545	6670
6048	7016
6671	5287
4499	7684
1535	8448
1456	9009
5005	3013
3047	4003
4075	6482
8566	5027
6445	6093
2795	3791
9366	1623
8088	931
6532	5728
3816	6137
4531	9880
3629	6682
307	6947
8607	5947
4062	2056
8515	3150
4120	9795
4749	956
3033	3473
1472	9530
259	4561
9913	5323
2170	7730
6771	2319
2392	5220
564	2181
5702	5429
9904	6908
1771	9562
4757	4632
5707	6382
3758	7507
4414	8830
2600	7229
7144	3204
1392	333
9035	5606
4191	5526
8714	6764
2325	4697
3728	9114
8187	6520
1736	5655
7195	4819
9265	9078
2929	5439
8478	6070
4549	638
9188	5274
6726	873
3222	5933
6908	7907
1928	5454
1636	9817
7678	9330
8444	7602
3045	7303
9392	2517
7358	9803
4439	1220
3650	203
4734	5963
2025	7224
3673	6641
9158	8680
4732	5749
9787	7453
4298	7662
7686	7917
3576	5351
9507	9911
3020	9465
1541	9333
9060	3898
3280	5013
140	6063
6665	5540
2068	23
1499	5592
5643	6206
2139	8359
5673	6514
6537	1200
2408	8300
759	114
5819	7169
356	2425
6296	2855
4011	8091
8405	6846
2591	1524
6962	3520
7970	6808
2056	861
3949	605
2252	6080
4894	6308
8153	1837
4670	5179
5301	884
4458	6263
7799	355
1481	4223
2265	6662
5208	2355
4216	7588
1986	8073
3539	652
1525	6987
4580	7961
6518	1713
687	2279
6091	6941
3092	1095
6966	2485
6031	8857
9904	8895
6175	8649
9214	1052
4233	3524
6857	7578
544	210
925	3559
9043	2458
7046	8172
3979	6410
1962	1346
7902	1768
7820	2005
2887	1237
6107	6798
5094	5244
3037	8438
94	1181
3541	6815
8357	137
6180	2341
2739	7772
6942	4414
7848	3825
7398	524
8003	429
1320	2325
802	4919
7442	7237
4934	6205
333	4965
2546	6910
4414	5954
7137	3039
8742	8749
6029	4894
6433	8638
4175	1052
3503	3237
4495	5787
6290	5660
3190	3093
8624	3313
7835	1423
1641	313
4932	7976
8376	8124
6382	5741
4230	5070
3145	3731
4352	8577
8245	9418
7104	535
1734	5399
7837	3803
630	8148
6606	4272
7601	1988
6265	1598
175	2665
6255	6988
3399	1551
8086	7282
181	4136
6565	4857
9279	7466
4052	312
8115	8018
6403	9007
1819	1994
8119	5185
297	1171
5347	5553
6590	5522
5423	474
582	1363
4536	4424
8287	2857
2598	2887
2944	3801
6392	5886
2949	5230
8751	3399
6209	7986
6814	679
3270	3019
5743	2550
6781	7891
8564	5046
8863	7107
8443	3912
7663	7160
7940	3298
9585	8118
2861	9489
7002	5725
5563	8710
3782	5485
7115	3586
3958	6058
8721	8057
7590	6530
2686	566
1104	2823
432	2005
8739	4728
1207	3721
6198	5745
6991	966
7728	7176
2551	7812
1486	1471
415	1642
7659	6975
9363	4192
7108	2110
6612	1072
4922	1288
3304	492
1546	3119
2804	6902
6663	1331
40	876
2769	1215
3607	5745
9700	3598
9936	9595
3403	9348
7211	4611
618	2897
8020	6995
1896	3144
9822	9935
9431	9778
3228	1240
7500	6822
480	6476
1255	64
3624	9732
9617	3562
5701	2417
3427	5432
9525	6153
6480	6432
1841	8754
9404	246
2716	1200
9440	9219
4379	1578
9137	1541
3820	5422
470	9626
6079	9064
8380	6590
6543	4953
654	4343
9139	9163
743	3229
8357	2117
4384	9002
5620	4550
671	7832
8561	5430
3625	4520
7430	9807
9985	2994
7642	2649
491	7686
2794	2659
8604	1018
8430	9723
1099	8805
8170	1895
5606	7600
8648	485
206	1511
4689	7307
9255	4259
6121	6093
3104	1618
1657	9825
4131	337
4354	5301
1370	6937
3172	7845
2566	8806
5644	2095
2721	7450
9284	1988
1630	7396
1649	3940
4059	8390
423	6244
701	2517
2288	1957
330	1025
449	7451
6589	1479
7253	5764
5649	4554
6878	9474
6149	3606
4373	8268
7126	9915
94	3108
9941	8222
1194	4228
3185	9496
5299	2162
2296	9978
1688	9450
9350	2993
2265	7335
7098	3072
2899	8497
9123	2994
3351	9785
8345	6183
2194	8192
6524	999
69	6088
1279	2427
8422	3391
2742	9119
386	1893
1148	7308
8163	120
9977	7822
1178	6812
9484	9983
8626	1054
3500	2985
1936	1844
233	7792
3953	5722
3368	9780
6729	1656
4378	7994
2348	630
4169	1255
1844	4213
3769	5949
6255	9899
1076	3341
7171	9449
8750	6771
9806	5783
8284	1973
8580	5237
2210	5667
9477	3474
1723	2041
9824	7731
4089	6310
5481	1749
7016	2170
1852	6455
3089	7094
574	4247
1651	5027
9226	9180
4691	1268
2246	5176
4040	8421
9228	5458
9490	5569
1863	7753
4271	6074
4958	7203
3376	1087
7649	4470
2279	4050
9950	8492
3664	6814
9110	6829
8196	3836
5428	3438
1199	3341
1964	8744
4633	4401
9559	567
5532	3755
6136	7047
6568	1911
2298	1722
6249	3223
1733	910
9318	7174
5208	3210
300	3025
6883	3890
4958	8975
5793	7727
5647	8894
5417	4321
1667	5272
2520	2005
17	5198
1204	1799
1690	725
9253	625
3082	1219
9599	2694
9433	8518
5207	1425
7739	3158
7396	2550
9059	3736
6931	5514
7809	8541
6296	6412
9070	8632
1409	1754
1284	5729
2475	6763
3102	7696
6804	5164
6073	1655
5980	7384
8594	4262
9608	1290
6456	5058
8588	5019
3301	6627
9557	8509
590	4264
4077	6154
2638	7047
3537	3284
5207	310
9487	396
2985	2797
3536	7560
7852	7266
7893	6347
8470	7249
9977	6583
8499	1167
5616	3864
6836	5389
6114	7059
8498	4984
7054	8827
4995	8871
8357	8827
4634	4663
8886	4208
1800	5291
1139	1301
2017	6050
1576	3195
5890	9158
9387	4053
5662	1613
4572	9466
6013	2773
2143	4589
1686	3309
8564	7435
7743	752
626	525
5390	1355
4425	5599
8365	1421
4016	7367
3373	2664
4150	4165
226	6285
8342	7513
2661	2794
2191	4240
6651	610
839	1372
1369	9455
4432	863
3222	364
1909	8815
6788	9473
4781	4711
9270	9827
9589	85
6659	5414
7048	2417
6439	8434
2753	294
1755	7053
2823	6966
9083	7580
3774	9074
7709	6805
2029	4093
2724	3532
4035	422
6702	7757
4093	4774
7925	8578
4547	9875
5584	7855
407	4280
58	5977
9553	9457
9941	4082
8510	7387
5619	3599
5835	8814
3946	7611
6432	3228
6813	6458
233	2268
9646	6194
3914	7808
2499	9097
5157	3979
9504	670
9249	1647
1853	8723
1973	7941
4893	3673
8645	6373
3072	6228
8035	4814
4792	230
6468	9169
6266	3845
3561	4467
341	1272
7596	1324
6741	4932
7597	5600
1878	6164
7298	2717
538	6460
5989	5329
1491	5258
409	1963
5842	2254
2948	3124
376	5171
5088	6387
7558	9325
3744	4343
6613	9122
9043	3137
3193	619
1545	6239
1391	3320
1825	6678
545	8634
4534	9297
5866	6090
6400	4786
9179	4725
5912	3582
6866	7599
1839	8655
6184	7011
7324	8182
4065	6406
1377	6421
1575	9979
5998	9717
5255	9521
7023	8416
5526	3614
2119	6449
2219	7515
6483	8205
9424	2703
8065	9404
1643	5373
3153	1683
6808	708
1949	8390
9484	3789
8624	5173
8430	4892
3573	1391
484	6630
1258	821
5394	7053
6750	2671
9334	2381
747	2329
1847	6143
5404	1088
9665	4977
2118	4294
464	9059
3973	2824
6639	4699
9749	2713
2810	5354
2782	1659
6544	8243
5712	924
3425	9663
6810	3267
2780	6237
3527	872
974	7007
2291	547
1480	8081
6858	4408
172	2111
9571	4691
180	6964
7489	8570
1286	6664
9963	182
6404	1626
6409	1483
3206	3668
4699	8630
2426	5938
852	8453
3851	2801
6234	3768
1082	1565
8793	3484
2181	1730
294	9525
3080	9966
8390	4117
3430	2412
5127	7162
9003	42
1943	9568
5164	4528
9339	9556
7837	3688
1350	4942
6653	9258
5141	1593
6609	2623
8210	5991
3735	4991
1510	1430
3282	3201
2706	2524
8191	2502
2651	9159
6136	7372
4752	5869
8208	8415
5772	3669
9123	2606
1675	5031
9477	3187
7816	6363
4501	9745
3810	8391
6394	2427
4434	7802
9128	2126
1384	3773
5360	8233
4414	9559
5604	1032
6392	6676
4755	3432
9755	5648
55	5325
6954	8962
3840	4376
7493	9104
4174	3899
1848	6992
5138	9125
5624	1428
1033	1593
2376	156
3970	6624
3186	4474
3250	6432
5874	1660
7286	8663
9651	9879
3820	8621
4099	3399
6056	9377
1557	6705
1153	1034
1354	5209
7402	3742
5057	7219
1586	1368
6948	1410
4021	6844
5434	8385
7000	8124
1208	4356
7357	3839
938	9805
887	2163
9268	1364
1130	2148
1220	3200
807	8109
9290	5639
4953	2272
1655	9133
3291	8952
9372	8250
8460	5806
7192	8535
7974	7217
1546	7538
5224	3910
3995	378
537	7170
2229	5617
6673	2266
3140	3225
8969	6042
7087	2311
6246	6021
9024	7533
7506	9956
7838	1660
9322	6509
6407	5434
6380	8484
8161	5354
3482	5020
5685	4937
7593	3800
1340	2768
5291	4811
4842	2892
6791	2921
8570	8797
7525	4297
275	3070
615	5370
7252	1275
7315	8586
9633	8519
8820	4081
2131	4104
831	2635
3266	9785
3673	2959
4884	5767
5892	1390
5312	6628
7457	8649
1543	231
9639	1870
5165	221
7299	5835
8353	238
3141	2659
7195	3207
6954	5609
1114	8158
3502	6526
68	5280
4845	4320
2847	4437
3617	9537
8560	7452
7167	1768
2471	347
8172	7401
6608	3855
3835	8980
9362	120
9639	9018
1553	7091
225	6107
2141	982
6592	1903
2193	9123
6121	798
5567	8874
4071	9147
3819	2906
8586	9470
3811	9348
858	3395
4099	4548
582	4410
2180	3081
5344	6491
2382	4816
8251	5448
2774	4029
5445	1835
4709	1080
6542	5907
1244	4581
6104	5417
6973	230
3666	9417
942	3101
5208	618
8840	4766
1243	9334
2481	1326
9494	6832
5769	2436
1123	9821
5239	706
5881	7691
7736	887
8938	5025
1112	2417
1980	7616
2320	8064
3289	1702
73	8299
9523	5220
9040	385
2671	5927
8955	4705
4360	6699
8275	3441
5404	1965
1178	3004
6106	4719
6113	9287
2870	7316
4218	6176
3582	4809
5269	7795
2871	1537
6846	794
8783	8734
8784	3445
1039	9921
8015	6382
9549	92
3729	7545
9325	5575
618	2772
4200	2242
3730	2467
8886	7000
8507	2676
1085	228
6473	7850
4363	346
6960	1700
6330	7975
7781	2408
8515	8297
6818	3161
3570	2272
7320	9246
6107	1167
7878	17
5782	5843
1737	6978
947	9377
9213	7215
4120	4027
9429	228
4607	6130
6778	1675
283	6034
7858	2141
1037	4287
6598	3284
7213	9970
9948	1754
2059	7745
1058	1713
3539	3863
2594	9796
1995	1853
4908	6795
4891	1548
323	3025
4685	2009
4805	9575
9847	5110
495	7224
4878	3993
9844	1266
8929	6981
1535	9359
3848	7162
3792	273
3712	1692
7117	3981
4764	8401
6107	8840
4051	8818
6361	3581
6222	1798
3701	2795
7527	8137
7996	9902
2262	3847
19	428
3345	9504
7339	8905
536	6640
3911	9238
7353	5392
2992	4908
7744	7307
4132	9888
1094	4097
7923	2223
210	561
3206	2678
2687	4410
3470	4078
1413	2072
7124	889
2554	5425
665	8850
2942	4948
2318	5656
5496	976
3556	4442
5968	2505
9329	3434
8590	5090
4198	4909
4380	8037
5961	944
3192	9660
6545	3955
4031	4166
8731	7684
3767	5826
2972	9792
8216	9634
9802	1019
5822	5540
3783	1771
160	5347
6853	5565
7375	1778
4713	4974
1552	2086
7539	4016
7172	7048
5761	2058
6945	3757
2775	4446
7061	878
5125	6763
3061	5110
3415	1892
6989	405
9241	2440
3635	6040
5755	8101
6884	9180
7473	9091
1051	9643
883	7518
3380	2634
5771	4468
1207	2420
3167	877
7424	2157
3404	6831
5434	8572
4610	3546
8967	5604
8653	5547
